eid,cite,Title
2-s2.0-0036188159,149,14
2-s2.0-0036183076,146,17
2-s2.0-0036182890,18,18
2-s2.0-0642342576,10,6
2-s2.0-0036177476,20,13
2-s2.0-0036183328,3,8
2-s2.0-0037022957,12,30
2-s2.0-0036175230,5,8
2-s2.0-0037018166,2,4
2-s2.0-0036173893,62,6
2-s2.0-0036490661,30,11
2-s2.0-0036516054,165,10
2-s2.0-0036494673,37,16
2-s2.0-0036494106,40,17
2-s2.0-33746516789,0,11
2-s2.0-0036522602,0,8
2-s2.0-0347532918,1,5
2-s2.0-0036493201,217,16
2-s2.0-0036495004,95,5
2-s2.0-0036494327,47,6
2-s2.0-0036507319,0,4
2-s2.0-0012359351,4,5
2-s2.0-0036512226,2,16
2-s2.0-0036523184,0,4
2-s2.0-0346048229,3,8
2-s2.0-1542674416,0,10
2-s2.0-0036511406,14,16
2-s2.0-0036517404,1,7
2-s2.0-0036516947,14,17
2-s2.0-0037186517,1,3
2-s2.0-0037186510,1,7
2-s2.0-0036172385,3,8
2-s2.0-0036168666,7,17
2-s2.0-0036169141,44,8
2-s2.0-0036173326,41,7
2-s2.0-0036173128,30,11
2-s2.0-0036166794,12,16
2-s2.0-0036169909,59,22
2-s2.0-0036169928,163,11
2-s2.0-0036165252,74,15
2-s2.0-0036162008,37,7
2-s2.0-0036159306,28,6
2-s2.0-0036165902,8,11
2-s2.0-0037116832,2514,10
2-s2.0-0036168343,191,19
2-s2.0-0037083705,12,11
2-s2.0-0037083541,55,7
2-s2.0-0036152610,11,10
2-s2.0-0036151793,22,14
2-s2.0-0002946570,37,8
2-s2.0-0036469893,33,9
2-s2.0-0036467743,1,6
2-s2.0-0036470612,1,6
2-s2.0-0036464303,9,13
2-s2.0-0036468236,21,6
2-s2.0-0036469172,62,16
2-s2.0-3242889771,0,7
2-s2.0-0036462301,0,14
2-s2.0-0036462467,0,4
2-s2.0-0036469181,4,4
2-s2.0-0036469168,0,7
2-s2.0-0036480082,1,9
2-s2.0-0036467156,16,10
2-s2.0-84974687466,0,5
2-s2.0-0036483670,12,5
2-s2.0-0036484803,2,15
2-s2.0-0036481735,37,7
2-s2.0-0036484916,30,15
2-s2.0-0036484818,22,8
2-s2.0-0036484691,39,4
2-s2.0-0036146156,3,2
2-s2.0-0036143102,30,6
2-s2.0-0036145469,35,16
2-s2.0-0037192115,21,8
2-s2.0-0036140570,26,6
2-s2.0-0037154218,279,15
2-s2.0-0036138971,1,13
2-s2.0-18244381803,95,16
2-s2.0-0036137279,13,6
2-s2.0-0036139277,6,8
2-s2.0-0036137243,5,11
2-s2.0-0037079712,140,10
2-s2.0-0037079664,51,17
2-s2.0-0036135105,19,9
2-s2.0-0037059610,226,5
2-s2.0-0037050463,1,13
2-s2.0-0037039357,371,10
2-s2.0-0037033550,0,1
2-s2.0-0037033352,0,1
2-s2.0-0037033348,0,1
2-s2.0-0037028450,24,10
2-s2.0-84958740062,0,10
2-s2.0-0036457362,51,6
2-s2.0-84962433293,0,9
2-s2.0-0142060156,1,11
2-s2.0-0036080825,1,11
2-s2.0-0035981670,1,20
2-s2.0-2542558819,29,10
2-s2.0-0037556410,3,11
2-s2.0-0036211884,0,3
2-s2.0-67549147520,2,3
2-s2.0-84948698823,0,4
2-s2.0-0036362534,0,10
2-s2.0-0036028652,0,7
2-s2.0-23044533271,1,8
2-s2.0-0036455944,0,6
2-s2.0-0036455912,2,9
2-s2.0-0036626202,0,9
2-s2.0-84964440073,1,14
2-s2.0-0036384964,0,12
2-s2.0-18144441322,0,7
2-s2.0-0036072402,0,18
2-s2.0-0036129924,11,6
2-s2.0-0036296666,38,14
2-s2.0-0036373362,0,15
2-s2.0-0036459853,2,6
2-s2.0-84948403584,0,18
2-s2.0-84957034248,6,13
2-s2.0-0036591370,12,9
2-s2.0-0036365214,1,3
2-s2.0-0036452294,2,9
2-s2.0-0036369193,2,11
2-s2.0-0036448380,2,15
2-s2.0-84962374167,0,9
2-s2.0-84971616820,0,8
2-s2.0-18244399160,2,8
2-s2.0-0036673135,0,8
2-s2.0-0036358498,0,5
2-s2.0-85008004904,0,2
2-s2.0-0036369323,1,13
2-s2.0-0036779549,0,5
2-s2.0-0036051851,4,5
2-s2.0-0037592086,0,12
2-s2.0-0036981846,0,5
2-s2.0-0036072784,0,6
2-s2.0-0036548161,0,7
2-s2.0-84984930465,0,7
2-s2.0-0036581351,3,24
2-s2.0-18244364150,0,20
2-s2.0-0036052713,2,4
2-s2.0-0036719758,0,1
2-s2.0-33748685974,18,7
2-s2.0-0036048805,0,5
2-s2.0-84928769227,0,11
2-s2.0-84962469003,0,7
2-s2.0-84896958837,0,9
2-s2.0-0036396162,1,23
2-s2.0-84965031014,0,6
2-s2.0-0035989655,7,9
2-s2.0-0036645326,5,10
2-s2.0-0037266256,0,7
2-s2.0-0036522545,4,6
2-s2.0-10944240943,6,12
2-s2.0-84964510281,0,12
2-s2.0-84901466334,29,7
2-s2.0-0036316459,1,10
2-s2.0-0036218453,0,11
2-s2.0-0036078731,0,10
2-s2.0-0036455918,20,14
2-s2.0-35248879785,1,11
2-s2.0-0036455945,2,11
2-s2.0-84964545657,1,7
2-s2.0-84949762610,0,7
2-s2.0-18444402182,828,5
2-s2.0-84964507756,0,6
2-s2.0-84964766181,1,9
2-s2.0-0035986209,6,7
2-s2.0-0036453207,3,13
2-s2.0-84965031805,0,9
2-s2.0-0036337915,880,6
2-s2.0-84910093385,0,12
2-s2.0-0036006486,20,9
2-s2.0-0036041835,1,6
2-s2.0-84957010453,26,5
2-s2.0-70449661070,11,9
2-s2.0-84974695649,26,12
2-s2.0-0035991753,13,13
2-s2.0-0036978937,11,7
2-s2.0-0036898203,106,4
2-s2.0-0036075903,3,9
2-s2.0-18244375879,1,12
2-s2.0-84947909928,4,8
2-s2.0-84948669369,0,8
2-s2.0-84944313315,6,10
2-s2.0-13444252181,27,11
2-s2.0-51849099250,145,9
2-s2.0-0036408226,14,6
2-s2.0-84962463398,20,3
2-s2.0-0036700153,53,12
2-s2.0-0036084258,178,4
2-s2.0-84956989476,0,2
2-s2.0-0036097908,47,13
2-s2.0-0036166588,0,4
2-s2.0-2642584399,42,3
2-s2.0-0035986222,3,10
2-s2.0-18444410747,115,5
2-s2.0-0035991851,15,14
2-s2.0-0036300225,101,9
2-s2.0-0012188258,5,9
2-s2.0-0036460322,60,10
2-s2.0-0036063213,0,5
2-s2.0-0036319803,8,8
2-s2.0-84906756556,2,17
2-s2.0-0036300881,58,10
2-s2.0-0036310892,0,5
2-s2.0-84961659748,0,10
2-s2.0-33744962566,82,6
2-s2.0-84957034204,14,8
2-s2.0-84948690930,5,9
2-s2.0-1542278021,5,14
2-s2.0-0036086165,3,6
2-s2.0-23044533012,2,7
2-s2.0-18244362340,12,9
2-s2.0-0036233144,0,6
2-s2.0-33746469574,0,22
2-s2.0-84958758031,0,8
2-s2.0-84961644846,0,13
2-s2.0-13844291872,22,7
2-s2.0-0036129913,25,5
2-s2.0-18244388491,23,6
2-s2.0-84901424363,1,12
2-s2.0-80051544306,2,9
2-s2.0-84956977089,9,13
2-s2.0-0036072854,0,7
2-s2.0-84951804376,0,9
2-s2.0-84962467604,0,10
2-s2.0-18244404842,27,8
2-s2.0-0036220025,3,9
2-s2.0-0036304185,36,8
2-s2.0-19044399874,112,9
2-s2.0-18244406820,4,9
2-s2.0-0036459745,12,12
2-s2.0-0012396130,9,10
2-s2.0-0036838739,2,5
2-s2.0-84957000934,42,11
2-s2.0-84949190050,41,8
2-s2.0-84945301526,0,3
2-s2.0-84944882755,0,8
2-s2.0-84954557066,0,8
2-s2.0-33846657422,6,10
2-s2.0-29144511447,2,15
2-s2.0-0141981341,3,9
2-s2.0-84957042462,29,11
2-s2.0-79961022258,2,6
2-s2.0-18244397718,4,8
2-s2.0-77953481528,1,5
2-s2.0-35048813928,1,12
2-s2.0-84949908466,0,18
2-s2.0-77954646490,37,3
2-s2.0-0036328347,4,8
2-s2.0-84864494925,1,16
2-s2.0-0036276782,0,3
2-s2.0-27944435238,6,11
2-s2.0-18244396369,1,9
2-s2.0-84956970756,34,10
2-s2.0-24044525664,5,8
2-s2.0-0035991087,38,5
2-s2.0-13844302256,3,12
2-s2.0-84957000434,2,10
2-s2.0-77954012056,24,6
2-s2.0-84949008434,0,12
2-s2.0-84962420928,0,14
2-s2.0-0036343346,7,12
2-s2.0-0036048816,14,11
2-s2.0-0036706221,44,9
2-s2.0-84890190182,1,9
2-s2.0-32144440428,4,9
2-s2.0-84948390506,23,14
2-s2.0-14544304406,12,13
2-s2.0-0036902193,114,9
2-s2.0-18244398211,1,5
2-s2.0-84956992917,27,3
2-s2.0-84948667727,25,17
2-s2.0-11144253367,4,10
2-s2.0-84949220821,0,10
2-s2.0-0036194701,1,4
2-s2.0-0012969768,11,12
2-s2.0-18244374775,2,9
2-s2.0-0036344756,4,9
2-s2.0-70350478208,1,17
2-s2.0-84956999885,0,11
2-s2.0-79952276016,0,8
2-s2.0-84962376935,0,20
2-s2.0-0036219935,0,5
2-s2.0-84944876583,11,7
2-s2.0-84944313439,17,6
2-s2.0-84957010924,20,12
2-s2.0-0036014565,3,11
2-s2.0-84937413287,6,17
2-s2.0-33750147910,1,8
2-s2.0-84956971981,23,6
2-s2.0-57649214363,6,6
2-s2.0-0036006431,5,13
2-s2.0-0036634428,42,12
2-s2.0-0036388690,19,4
2-s2.0-0036457848,10,7
2-s2.0-0036450763,1,9
2-s2.0-0036388966,1,3
2-s2.0-0141658772,3,10
2-s2.0-84870629159,14,5
2-s2.0-0036293614,0,4
2-s2.0-0036422776,0,1
2-s2.0-0036345015,0,5
2-s2.0-14244271602,0,13
2-s2.0-84948971171,0,12
2-s2.0-18244375025,0,10
2-s2.0-84862429169,1,10
2-s2.0-79959647387,1,7
2-s2.0-0036277773,8,9
2-s2.0-33744498586,3,6
2-s2.0-0036130648,85,7
2-s2.0-0036006432,3,13
2-s2.0-84947557535,0,7
2-s2.0-84949215788,0,8
2-s2.0-84974695665,60,16
2-s2.0-0036440529,21,11
2-s2.0-0036130708,1,5
2-s2.0-18244404310,6,9
2-s2.0-23044533819,4,18
2-s2.0-84945279418,1,4
2-s2.0-84957009412,0,10
2-s2.0-84948413424,0,5
2-s2.0-84956973166,0,4
2-s2.0-0036448480,0,1
2-s2.0-0036455905,1,8
2-s2.0-0042237289,9,9
2-s2.0-18244386985,23,8
2-s2.0-1542664516,27,8
2-s2.0-35048861624,4,8
2-s2.0-0036080356,27,12
2-s2.0-0036490720,38,4
2-s2.0-18244390980,2,11
2-s2.0-2442498884,16,12
2-s2.0-84892245685,32,9
2-s2.0-84968648327,1,7
2-s2.0-0036414424,0,2
2-s2.0-84948752061,0,11
2-s2.0-0036147269,0,2
2-s2.0-0036073276,0,18
2-s2.0-0036043671,137,12
2-s2.0-84944902820,4,17
2-s2.0-18244389982,14,17
2-s2.0-84948691309,8,12
2-s2.0-84957039932,3,11
2-s2.0-84948948751,0,7
2-s2.0-84948947326,0,10
2-s2.0-84964425419,0,9
2-s2.0-84906852570,9,10
2-s2.0-84956979675,98,6
2-s2.0-0036255140,1,8
2-s2.0-84948651156,1,8
2-s2.0-84872418674,1,12
2-s2.0-3042644472,2,7
2-s2.0-0036458055,2,8
2-s2.0-18244395860,9,6
2-s2.0-0036706385,14,5
2-s2.0-84947555525,0,9
2-s2.0-84937415926,15,10
2-s2.0-23044533539,15,10
2-s2.0-84948697027,1,12
2-s2.0-0036051683,7,13
2-s2.0-84943235258,7,13
2-s2.0-84957027411,0,8
2-s2.0-84962440862,0,10
2-s2.0-18244376912,0,10
2-s2.0-0036455972,14,7
2-s2.0-84948758450,9,6
2-s2.0-0036207260,3,11
2-s2.0-84949209910,5,9
2-s2.0-18244377754,3,13
2-s2.0-84962428111,0,7
2-s2.0-84909645016,0,7
2-s2.0-84949812986,0,8
2-s2.0-84957002571,18,16
2-s2.0-0036022523,144,10
2-s2.0-84957015407,1,5
2-s2.0-84948965356,9,9
2-s2.0-35048875246,1,8
2-s2.0-84943272633,5,8
2-s2.0-84948762738,0,6
2-s2.0-0036006430,0,10
2-s2.0-84948993408,0,8
2-s2.0-0036405281,0,11
2-s2.0-80052853127,6,14
2-s2.0-77952387360,7,7
2-s2.0-0036092593,13,8
2-s2.0-84867570704,4,7
2-s2.0-84948737005,16,11
2-s2.0-20744460361,7,18
2-s2.0-84943003056,8,8
2-s2.0-29544439886,3,10
2-s2.0-84901430731,1,13
2-s2.0-0036128854,4,14
2-s2.0-84937411601,90,8
2-s2.0-0036050871,2,3
2-s2.0-0036061113,0,8
2-s2.0-84948705581,0,7
2-s2.0-0036259442,1,8
2-s2.0-78649928055,3,13
2-s2.0-84949770697,1,6
2-s2.0-78650209910,5,6
2-s2.0-84949756788,1,7
2-s2.0-33847233038,2,13
2-s2.0-29544450894,3,9
2-s2.0-84949762623,1,9
2-s2.0-84937421810,0,8
2-s2.0-84957014734,0,5
2-s2.0-39749100993,7,4
2-s2.0-84948691714,3,5
2-s2.0-23044532097,7,11
2-s2.0-84949236534,11,9
2-s2.0-0036455462,5,10
2-s2.0-0036185236,8,9
2-s2.0-84962439198,0,5
2-s2.0-0036048126,0,11
2-s2.0-84962423459,0,13
2-s2.0-0036635234,0,4
2-s2.0-84255180552,3,8
2-s2.0-0036051992,324,8
2-s2.0-84956979089,1,7
2-s2.0-0345239820,3,9
2-s2.0-0036377374,3,3
2-s2.0-0036024045,37,7
2-s2.0-84949797597,2,12
2-s2.0-84949907906,0,8
2-s2.0-84956981935,0,8
2-s2.0-84962446666,0,7
2-s2.0-23044533246,3,6
2-s2.0-0242653535,14,11
2-s2.0-11344283040,3,17
2-s2.0-4544265082,6,8
2-s2.0-0036270845,2,8
2-s2.0-17644405352,3,11
2-s2.0-18244369245,7,15
2-s2.0-0036637769,1,2
2-s2.0-84942847119,5,7
2-s2.0-84944329526,61,6
2-s2.0-18744410635,0,8
2-s2.0-0036267634,0,17
2-s2.0-84962345395,0,7
2-s2.0-84949191843,0,7
2-s2.0-84947447467,0,9
2-s2.0-0036090840,0,9
2-s2.0-84948747725,0,10
2-s2.0-84975523368,0,10
2-s2.0-84962388261,0,8
2-s2.0-34548794518,1,11
2-s2.0-0036294390,30,14
2-s2.0-0042102094,3,13
2-s2.0-0036133044,208,9
2-s2.0-84885592804,1,9
2-s2.0-23044532111,1,6
2-s2.0-84957020979,4,11
2-s2.0-84889959894,12,5
2-s2.0-84964425182,0,10
2-s2.0-0036277772,0,13
2-s2.0-0036461938,32,9
2-s2.0-84944937861,0,6
2-s2.0-84948470343,0,13
2-s2.0-84958752111,9,6
2-s2.0-84902177414,14,8
2-s2.0-18244403765,3,9
2-s2.0-0036459837,3,7
2-s2.0-34548099282,4,10
2-s2.0-17744379661,1,11
2-s2.0-84949773187,0,8
2-s2.0-84957007909,0,12
2-s2.0-84962381191,0,17
2-s2.0-84957005432,1,9
2-s2.0-84957027629,1,17
2-s2.0-78049240884,3,7
2-s2.0-0036300543,11,5
2-s2.0-33747338778,0,10
2-s2.0-0036725794,3,10
2-s2.0-0036371777,0,7
2-s2.0-0036649333,21,7
2-s2.0-0036832045,0,12
2-s2.0-0036017584,14,8
2-s2.0-0038166668,3,12
2-s2.0-0036616218,1021,4
2-s2.0-84948678626,0,12
2-s2.0-0036450130,44,12
2-s2.0-0037929710,0,12
2-s2.0-0038811934,1,6
2-s2.0-0036691304,6,12
2-s2.0-0036371279,10,8
2-s2.0-0036583998,19,9
2-s2.0-0036027943,52,7
2-s2.0-0036222653,0,15
2-s2.0-0036523739,0,15
2-s2.0-0036329868,23,5
2-s2.0-0036246091,8,15
2-s2.0-0036000055,101,14
2-s2.0-1842844624,16,10
2-s2.0-0036292604,30,8
2-s2.0-0036359894,2,13
2-s2.0-0013159620,110,6
2-s2.0-0036087114,7,14
2-s2.0-84958740895,0,11
2-s2.0-84966667411,0,10
2-s2.0-0036075170,66,8
2-s2.0-0035985824,12,5
2-s2.0-0036361967,3,9
2-s2.0-18544366104,119,18
2-s2.0-0036545648,0,12
2-s2.0-0642343753,1,19
2-s2.0-18444394318,67,9
2-s2.0-0036628072,2,14
2-s2.0-0035206078,2,13
2-s2.0-0035205928,2,17
2-s2.0-0035930559,36,13
2-s2.0-0035930878,1,7
2-s2.0-0035924079,0,18
2-s2.0-0035924075,2,9
2-s2.0-0035195087,4,5
2-s2.0-0035198808,10,9
2-s2.0-10644288726,19,29
2-s2.0-0035892596,31,9
2-s2.0-0035861975,123,17
2-s2.0-0035852328,140,5
2-s2.0-0035190398,44,9
2-s2.0-0035191439,11,3
2-s2.0-0035824873,81,9
2-s2.0-0035824824,13,12
2-s2.0-0035176321,0,16
2-s2.0-0035177259,300,9
2-s2.0-0035189006,34,24
2-s2.0-0035551916,21,9
2-s2.0-0035225886,2,7
2-s2.0-84888035930,0,13
2-s2.0-1842453273,4,9
2-s2.0-0035736113,25,11
2-s2.0-0040481135,0,7
2-s2.0-84888018338,0,10
2-s2.0-0035604547,3,5
2-s2.0-0035658922,8,12
2-s2.0-0035542305,6,9
2-s2.0-1842453355,0,4
2-s2.0-0035739990,21,6
2-s2.0-0035782346,0,1
2-s2.0-77956742573,0,6
2-s2.0-0035231685,2,4
2-s2.0-0035543346,4,12
2-s2.0-0035380760,36,9
2-s2.0-21944449819,0,14
2-s2.0-35448972204,1,8
2-s2.0-82055197156,0,18
2-s2.0-84883760961,0,18
2-s2.0-70350629554,0,18
2-s2.0-70350629556,0,18
2-s2.0-0035229751,2,4
2-s2.0-0035575498,3,5
2-s2.0-84881384012,0,18
2-s2.0-78650732282,0,18
2-s2.0-0035747672,426,15
2-s2.0-84888068228,0,6
2-s2.0-73549123038,1,3
2-s2.0-0035781741,0,10
2-s2.0-1842557930,0,16
2-s2.0-0035751463,5,5
2-s2.0-22644445226,1,10
2-s2.0-21944432057,2,10
2-s2.0-1842557896,0,14
2-s2.0-0035778874,15,9
2-s2.0-0035708925,1,8
2-s2.0-1842610129,0,12
2-s2.0-0035744882,2,12
2-s2.0-0035736223,9,14
2-s2.0-0035702198,0,9
2-s2.0-0035664163,1,12
2-s2.0-1842558427,0,11
2-s2.0-0035673193,39,2
2-s2.0-0035736432,8,17
2-s2.0-0035753461,6,21
2-s2.0-0035692978,0,5
2-s2.0-0035740576,5,6
2-s2.0-0035788919,0,14
2-s2.0-1842558438,0,1
2-s2.0-0035782888,0,5
2-s2.0-2942687342,0,12
2-s2.0-0035744631,1,7
2-s2.0-1842610170,1,8
2-s2.0-21944443575,9,17
2-s2.0-0035709416,70,10
2-s2.0-0035739693,16,10
2-s2.0-6344289399,0,6
2-s2.0-0002676668,8,10
2-s2.0-0035436813,0,6
2-s2.0-0035678430,2,11
2-s2.0-34447304293,1,8
2-s2.0-0035595615,0,7
2-s2.0-0035740460,3,8
2-s2.0-0035691938,7,9
2-s2.0-0035233732,6,8
2-s2.0-18244377772,0,5
2-s2.0-0035625634,0,6
2-s2.0-70350646559,23,8
2-s2.0-0035676769,26,8
2-s2.0-0035750103,48,12
2-s2.0-0035782660,42,12
2-s2.0-0037587715,0,15
2-s2.0-84888018625,0,11
2-s2.0-22644434049,0,8
2-s2.0-0035668148,15,15
2-s2.0-0035236928,3,4
2-s2.0-0038562543,6,20
2-s2.0-0035739428,22,10
2-s2.0-0035558517,0,2
2-s2.0-21944451701,0,13
2-s2.0-22244469516,0,10
2-s2.0-0035775725,976,8
2-s2.0-0035758264,0,9
2-s2.0-0035707592,1,8
2-s2.0-0035783062,78,10
2-s2.0-0035564886,41,11
2-s2.0-0035789765,45,10
2-s2.0-0035765552,6,8
2-s2.0-0035740158,3,8
2-s2.0-0035697624,0,5
2-s2.0-0035675137,56,7
2-s2.0-0035552015,26,11
2-s2.0-0035697586,0,6
2-s2.0-18744399901,0,4
2-s2.0-1842505720,0,1
2-s2.0-31144435140,2,5
2-s2.0-84888046106,0,7
2-s2.0-0035703285,6,13
2-s2.0-0035782364,0,10
2-s2.0-38549174633,0,9
2-s2.0-0035576392,14,12
2-s2.0-0035542556,1,2
2-s2.0-0035755123,3,6
2-s2.0-1842453805,0,7
2-s2.0-0035669749,1,1
2-s2.0-22244472716,0,6
2-s2.0-0035525020,23,12
2-s2.0-22644436328,0,11
2-s2.0-0035756961,11,25
2-s2.0-0035225105,1,7
2-s2.0-0035755162,1,7
2-s2.0-21944438078,0,16
2-s2.0-0035583380,87,15
2-s2.0-22644442500,0,16
2-s2.0-0041329976,0,12
2-s2.0-22644440406,2,14
2-s2.0-0035542977,11,18
2-s2.0-0035407515,18,5
2-s2.0-0035594678,12,11
2-s2.0-0035752643,0,4
2-s2.0-0035659641,37,14
2-s2.0-0035164559,0,10
2-s2.0-0035170588,0,10
2-s2.0-0035172654,1,7
2-s2.0-3142617397,116,9
2-s2.0-0035157473,8,10
2-s2.0-0035158688,2,6
2-s2.0-0035941214,127,14
2-s2.0-0035936149,1,5
2-s2.0-0034740225,1,4
2-s2.0-0035915120,3,8
2-s2.0-0034755201,114,13
2-s2.0-0034764340,34,9
2-s2.0-0035851234,402,9
2-s2.0-0034753547,12,7
2-s2.0-0034761097,24,8
2-s2.0-0034770467,33,15
2-s2.0-0034777593,0,23
2-s2.0-0035798398,174,12
2-s2.0-0035504970,6,5
2-s2.0-0242291751,11,6
2-s2.0-0035504951,11,10
2-s2.0-0035504193,0,1
2-s2.0-0035515039,0,6
2-s2.0-0035516717,0,4
2-s2.0-0035504194,0,2
2-s2.0-0035504952,25,12
2-s2.0-0035525578,24,12
2-s2.0-0035521109,33,14
2-s2.0-0035504070,15,9
2-s2.0-0035519044,0,10
2-s2.0-0035502479,23,8
2-s2.0-0035497852,3,7
2-s2.0-0035499658,85,11
2-s2.0-0035503929,4,10
2-s2.0-2242463134,0,8
2-s2.0-0035975866,40,19
2-s2.0-0034776133,36,13
2-s2.0-0034780277,12,6
2-s2.0-0034780804,33,11
2-s2.0-0034774921,22,7
2-s2.0-0035955366,1760,9
2-s2.0-0034790088,6,6
2-s2.0-0034790086,11,6
2-s2.0-84974663984,0,3
2-s2.0-0001475281,326,27
2-s2.0-0034800685,10,10
2-s2.0-0034792736,25,7
2-s2.0-0034791882,2,8
2-s2.0-0034793483,60,16
2-s2.0-0034794778,32,18
2-s2.0-0034786280,22,3
2-s2.0-0034796054,18,8
2-s2.0-0035888407,281,13
2-s2.0-0035888287,10,9
2-s2.0-0034814786,112,12
2-s2.0-0034812778,33,4
2-s2.0-0034807582,52,5
2-s2.0-0034801365,20,24
2-s2.0-0034808117,176,7
2-s2.0-0034815475,8,5
2-s2.0-0034802303,21,16
2-s2.0-0034807713,100,11
2-s2.0-33749105683,0,11
2-s2.0-0034828045,0,10
2-s2.0-0035813097,0,7
2-s2.0-0035812941,38,10
2-s2.0-0035802386,252,9
2-s2.0-0035477661,108,20
2-s2.0-0034762306,15,14
2-s2.0-0035484773,0,7
2-s2.0-0035484410,0,4
2-s2.0-0035484420,0,2
2-s2.0-0035479141,9,3
2-s2.0-0035478472,101,14
2-s2.0-0035476685,32,9
2-s2.0-0035688439,14,18
2-s2.0-0034847253,25,9
2-s2.0-0034858198,16,6
2-s2.0-0034849341,0,16
2-s2.0-0034818893,3,11
2-s2.0-0034845973,29,13
2-s2.0-0034848029,8,10
2-s2.0-0035949977,0,12
2-s2.0-0035949599,196,13
2-s2.0-0034853704,25,11
2-s2.0-0642281385,4,10
2-s2.0-0035929615,82,20
2-s2.0-17944379537,193,18
2-s2.0-84861172800,1,7
2-s2.0-0034845775,0,1
2-s2.0-0034851898,0,11
2-s2.0-0034839143,3,14
2-s2.0-0035885867,75,9
2-s2.0-0034868322,0,5
2-s2.0-0035860537,107,11
2-s2.0-0035233057,2,4
2-s2.0-0034868592,129,11
2-s2.0-0034878886,46,13
2-s2.0-0034863861,45,16
2-s2.0-0034875771,60,12
2-s2.0-0035224793,0,9
2-s2.0-0034887256,19,7
2-s2.0-17944370746,54,10
2-s2.0-0035451782,5,5
2-s2.0-0035454886,0,2
2-s2.0-0035453312,11,9
2-s2.0-0035451158,8,8
2-s2.0-0035455368,0,7
2-s2.0-0035465633,6,13
2-s2.0-0035446965,25,15
2-s2.0-0035450479,8,7
2-s2.0-0035450099,27,12
2-s2.0-0035450611,31,6
2-s2.0-0035459721,10,9
2-s2.0-0035451392,74,10
2-s2.0-0035438919,1,11
2-s2.0-0035464637,110,10
2-s2.0-0035491167,147,10
2-s2.0-0035489608,105,11
2-s2.0-0034885613,12,23
2-s2.0-0035943340,279,7
2-s2.0-0035928803,12,17
2-s2.0-0035928603,20,12
2-s2.0-0034897603,44,10
2-s2.0-0034895316,60,10
2-s2.0-0034891848,28,19
2-s2.0-0035859982,126,10
2-s2.0-0034935041,2,4
2-s2.0-0035838976,196,26
2-s2.0-0035536451,7,6
2-s2.0-0034916879,66,10
2-s2.0-0034913197,32,5
2-s2.0-0035958869,64,17
2-s2.0-0034941211,53,18
2-s2.0-0034929267,8,10
2-s2.0-0034929265,5,7
2-s2.0-0034942646,3,10
2-s2.0-0035223817,0,9
2-s2.0-0035229845,1,9
2-s2.0-0035919532,97,12
2-s2.0-0035919726,42,16
2-s2.0-84974718052,0,2
2-s2.0-0034958382,22,8
2-s2.0-0034957882,114,7
2-s2.0-0034964204,34,10
2-s2.0-0034963886,66,8
2-s2.0-0034958605,76,12
2-s2.0-0035878855,13,19
2-s2.0-0034955513,8,11
2-s2.0-0035849893,0,6
2-s2.0-0034960933,3,7
2-s2.0-0034954468,83,8
2-s2.0-0034979520,4,4
2-s2.0-0035816656,98,11
2-s2.0-0034973222,347,3
2-s2.0-0034976506,421,15
2-s2.0-0035796127,337,9
2-s2.0-0035410025,0,4
2-s2.0-0034742445,13,6
2-s2.0-0035392737,250,3
2-s2.0-0035411090,3,15
2-s2.0-0035394122,19,29
2-s2.0-0035393343,486,11
2-s2.0-0035968303,131,12
2-s2.0-0035967868,620,14
2-s2.0-0034425562,0,11
2-s2.0-0034975733,67,11
2-s2.0-0035958273,4,17
2-s2.0-0034974568,2,8
2-s2.0-0034971121,4,6
2-s2.0-0034983065,22,12
2-s2.0-0034992374,16,7
2-s2.0-0035875801,71,12
2-s2.0-0034988092,4,8
2-s2.0-57249106528,38,8
2-s2.0-0035366743,6,3
2-s2.0-0035368056,0,4
2-s2.0-0035366599,1,7
2-s2.0-5844311299,0,1
2-s2.0-3242787182,0,22
2-s2.0-0035369191,99,19
2-s2.0-84867997793,0,12
2-s2.0-0035369087,32,17
2-s2.0-0035356236,93,7
2-s2.0-0035369531,132,8
2-s2.0-0035379443,3,4
2-s2.0-0035978652,1,5
2-s2.0-0035972742,47,10
2-s2.0-0035024632,14,4
2-s2.0-0035021993,17,6
2-s2.0-0035002543,7,10
2-s2.0-0035002541,201,5
2-s2.0-0035021688,50,9
2-s2.0-0035002304,82,11
2-s2.0-0035912578,0,7
2-s2.0-0035221943,3,5
2-s2.0-0035906702,205,11
2-s2.0-0035902049,0,7
2-s2.0-0035338328,109,10
2-s2.0-0035028738,22,11
2-s2.0-0035033507,5,7
2-s2.0-0008957839,31,19
2-s2.0-0035033506,9,11
2-s2.0-0035029243,75,4
2-s2.0-0035038203,82,7
2-s2.0-0035351171,25,6
2-s2.0-0035342197,5,7
2-s2.0-3042853191,0,10
2-s2.0-0035342343,1,9
2-s2.0-0035327171,41,7
2-s2.0-0035341126,28,3
2-s2.0-44049106757,0,4
2-s2.0-39749085218,0,4
2-s2.0-0035342085,77,7
2-s2.0-44949092792,0,2
2-s2.0-0035346184,66,5
2-s2.0-0035221888,0,9
2-s2.0-0035052391,65,5
2-s2.0-0035070580,0,24
2-s2.0-0035073767,0,13
2-s2.0-0035072826,0,11
2-s2.0-0035926199,0,4
2-s2.0-7444231178,1,12
2-s2.0-0035072833,428,11
